,_id,timestamp,xAngle,yAngle
404,572513f9ceda168d8a4a0cf8,1356999042776,7.592,-5.931
405,572513f9ceda168d8a4a0cf9,1356999043282,8.312,-5.941
406,572513f9ceda168d8a4a0cfa,1356999043786,8.517,-6.432
407,572513f9ceda168d8a4a0cfb,1356999044290,8.368,-5.539
408,572513f9ceda168d8a4a0cfc,1356999044794,8.137,-5.904
409,572513f9ceda168d8a4a0cfd,1356999045299,8.532,-5.883
410,572513f9ceda168d8a4a0cfe,1356999045804,7.47,-6.137
411,572513f9ceda168d8a4a0cff,1356999046310,8.323,-6.106
412,572513f9ceda168d8a4a0d00,1356999046816,8.405,-6.072
413,572513f9ceda168d8a4a0d01,1356999047322,7.345,-6.108
414,572513f9ceda168d8a4a0d02,1356999047828,8.307,-5.726
415,572513f9ceda168d8a4a0d03,1356999048334,8.15,-6.191
416,572513f9ceda168d8a4a0d04,1356999048840,8.318,-6.139
417,572513f9ceda168d8a4a0d05,1356999049345,8.213,-6.284
418,572513f9ceda168d8a4a0d06,1356999049851,8.383,-5.839
419,572513f9ceda168d8a4a0d07,1356999050357,8.598,-5.97
420,572513f9ceda168d8a4a0d08,1356999050863,8.612,-6.111
421,572513f9ceda168d8a4a0d09,1356999051369,8.208,-6.071
422,572513f9ceda168d8a4a0d0a,1356999051875,8.168,-5.777
423,572513f9ceda168d8a4a0d0b,1356999052381,8.614,-6.037
424,572513f9ceda168d8a4a0d0c,1356999052887,8.642,-6.363
425,572513f9ceda168d8a4a0d0d,1356999053393,8.483,-6.439
426,572513f9ceda168d8a4a0d0e,1356999053899,8.418,-6.311
427,572513f9ceda168d8a4a0d0f,1356999054405,8.474,-6.212
428,572513f9ceda168d8a4a0d10,1356999054912,8.43,-6.102
429,572513f9ceda168d8a4a0d11,1356999055417,8.508,-6.023
430,572513f9ceda168d8a4a0d12,1356999055923,8.582,-6.296
431,572513f9ceda168d8a4a0d13,1356999056428,7.984,-6.242
432,572513f9ceda168d8a4a0d14,1356999126551,7.881,-6.093
433,572513f9ceda168d8a4a0d15,1356999127070,7.443,-6.18
434,572513f9ceda168d8a4a0d16,1356999127581,8.689,-6.548
435,572513f9ceda168d8a4a0d17,1356999128089,8.464,-6.142
436,572513f9ceda168d8a4a0d18,1356999141326,8.434,-6.096
437,572513f9ceda168d8a4a0d19,1356999141845,8.173,-5.789
438,572513f9ceda168d8a4a0d1a,1356999142356,8.315,-5.948
439,572513f9ceda168d8a4a0d1b,1356999142862,8.669,-6.036
440,572513f9ceda168d8a4a0d1c,1356999143368,7.699,-6.161
441,572513f9ceda168d8a4a0d1d,1356999143878,7.348,-6.03
442,572513f9ceda168d8a4a0d1e,1356999144390,8.326,-5.985
443,572513f9ceda168d8a4a0d1f,1356999144897,9.121,-5.865
444,572513f9ceda168d8a4a0d20,1356999145403,8.378,-6.041
445,572513f9ceda168d8a4a0d21,1356999145911,8.084,-6.051
446,572513f9ceda168d8a4a0d22,1356999146417,8.233,-6.065
447,572513f9ceda168d8a4a0d23,1356999146923,8.4,-6.168
448,572513f9ceda168d8a4a0d24,1356999147429,8.173,-5.832
449,572513f9ceda168d8a4a0d25,1356999147938,8.321,-6.174
450,572513f9ceda168d8a4a0d26,1356999148444,8.398,-6.085
451,572513f9ceda168d8a4a0d27,1356999148950,8.349,-6.071
452,572513f9ceda168d8a4a0d28,1356999149457,8.506,-5.803
453,572513f9ceda168d8a4a0d29,1356999149965,8.508,-6.265
454,572513f9ceda168d8a4a0d2a,1356999150473,8.515,-6.555
455,572513f9ceda168d8a4a0d2b,1356999150980,8.307,-6.199
456,572513f9ceda168d8a4a0d2c,1356999151484,8.384,-6.125
457,572513f9ceda168d8a4a0d2d,1356999151990,8.269,-6.171
458,572513f9ceda168d8a4a0d2e,1356999152495,8.599,-6.457
459,572513f9ceda168d8a4a0d2f,1356999390705,8.694,-5.547
460,572513f9ceda168d8a4a0d30,1356999391226,8.018,-5.979
461,572513f9ceda168d8a4a0d31,1356999391737,8.402,-6.361
462,572513f9ceda168d8a4a0d32,1356999392245,8.536,-5.908
463,572513f9ceda168d8a4a0d33,1356999392751,8.425,-5.912
464,572513f9ceda168d8a4a0d34,1356999393259,7.948,-5.715
465,572513f9ceda168d8a4a0d35,1356999394275,8.24,-5.983
466,572513f9ceda168d8a4a0d36,1356999393769,9.055,-6.127
467,572513f9ceda168d8a4a0d37,1356999394784,7.616,-5.719
468,572513f9ceda168d8a4a0d38,1356999395292,8.268,-6.307
469,572513f9ceda168d8a4a0d39,1356999395799,7.698,-6.382
470,572513f9ceda168d8a4a0d3a,1356999396303,8.634,-5.993
471,572513f9ceda168d8a4a0d3b,1356999396809,8.172,-6.694
472,572513f9ceda168d8a4a0d3c,1356999397315,9.084,-6.262
473,572513f9ceda168d8a4a0d3d,1356999397821,8.264,-6.098
474,572513f9ceda168d8a4a0d3e,1356999398326,8.598,-6.136
475,572513f9ceda168d8a4a0d3f,1356999398832,8.155,-6.136
476,572513f9ceda168d8a4a0d40,1356999399340,8.263,-6.299
477,572513f9ceda168d8a4a0d41,1356999399848,7.986,-6.5
478,572513f9ceda168d8a4a0d42,1356999400356,7.964,-6.175
479,572513f9ceda168d8a4a0d43,1356999400860,8.205,-6.231
480,572513f9ceda168d8a4a0d44,1356999401365,8.194,-6.35
481,572513f9ceda168d8a4a0d45,1356999401870,8.238,-6.399
482,572513f9ceda168d8a4a0d46,1356999402376,8.378,-6.259
483,572513f9ceda168d8a4a0d47,1356999402880,8.446,-5.835
484,572513f9ceda168d8a4a0d48,1356999403391,8.021,-5.829
485,572513f9ceda168d8a4a0d49,1356999403895,8.287,-6.253
486,572513f9ceda168d8a4a0d4a,1356999404401,8.389,-6.072
487,572513f9ceda168d8a4a0d4b,1356999404907,8.145,-6.257
488,572513f9ceda168d8a4a0d4c,1356999405413,9.042,-6.124
489,572513f9ceda168d8a4a0d4d,1356999405917,8.594,-6.133
490,572513f9ceda168d8a4a0d4e,1356999406423,8.649,-5.859
491,572513f9ceda168d8a4a0d4f,1356999406929,8.267,-6.213
492,572513f9ceda168d8a4a0d50,1356999407944,8.932,-6.258
493,572513f9ceda168d8a4a0d51,1356999407435,8.205,-6.105
494,572513f9ceda168d8a4a0d52,1356999408453,8.155,-5.916
495,572513f9ceda168d8a4a0d53,1356999408959,8.201,-5.994
496,572513f9ceda168d8a4a0d54,1356999409465,8.032,-6.424
497,572513f9ceda168d8a4a0d55,1356999409970,8.057,-6.226
498,572513f9ceda168d8a4a0d56,1356999410476,8.158,-6.327
499,572513f9ceda168d8a4a0d57,1356999410982,8.342,-6.327
500,572513f9ceda168d8a4a0d58,1356999411488,8.232,-6.248
501,572513f9ceda168d8a4a0d59,1356999411992,8.944,-6.275
502,572513f9ceda168d8a4a0d5a,1356999412498,8.128,-6.396
503,572513f9ceda168d8a4a0d5b,1356999413004,8.735,-5.996
504,572513f9ceda168d8a4a0d5c,1356999413508,8.109,-6.558
505,572513f9ceda168d8a4a0d5d,1356999414012,7.527,-6.544
506,572513f9ceda168d8a4a0d5e,1356999414524,8.038,-6.178
507,572513f9ceda168d8a4a0d5f,1356999415030,8.86,-6.401
508,572513f9ceda168d8a4a0d60,1356999415536,8.351,-6.437
509,572513f9ceda168d8a4a0d61,1356999416042,8.123,-6.195
510,572513f9ceda168d8a4a0d62,1356999416547,8.407,-6.295
511,572513f9ceda168d8a4a0d63,1356999417052,7.746,-5.715
512,572513f9ceda168d8a4a0d64,1356999417556,8.747,-6.236
513,572513f9ceda168d8a4a0d65,1356999418062,8.082,-5.831
514,572513f9ceda168d8a4a0d66,1356999418568,8.07,-5.911
515,572513f9ceda168d8a4a0d67,1356999419074,7.386,-5.946
516,572513f9ceda168d8a4a0d68,1356999419580,8.198,-6.567
517,572513f9ceda168d8a4a0d69,1356999420087,8.604,-6.37
518,572513f9ceda168d8a4a0d6a,1356999420598,8.874,-6.179
519,572513f9ceda168d8a4a0d6b,1356999421102,8.047,-6.274
520,572513f9ceda168d8a4a0d6c,1356999421608,8.396,-5.835
521,572513f9ceda168d8a4a0d6d,1356999422112,8.131,-5.889
522,572513f9ceda168d8a4a0d6e,1356999422616,8.289,-6.359
523,572513f9ceda168d8a4a0d6f,1356999423119,8.504,-6.27
524,572513f9ceda168d8a4a0d70,1356999423625,8.061,-6.255
525,572513f9ceda168d8a4a0d71,1356999424132,8.503,-5.816
526,572513f9ceda168d8a4a0d72,1356999424636,8.125,-6.168
527,572513f9ceda168d8a4a0d73,1356999425150,8.339,-6.414
528,572513f9ceda168d8a4a0d74,1356999425655,8.446,-6.032
529,572513f9ceda168d8a4a0d75,1356999426160,8.137,-6.405
530,572513f9ceda168d8a4a0d76,1356999426664,8.33,-6.112
531,572513f9ceda168d8a4a0d77,1356999427170,8.022,-6.344
532,572513f9ceda168d8a4a0d78,1356999427676,8.219,-6.073
533,572513f9ceda168d8a4a0d79,1356999428182,8.003,-6.069
534,572513f9ceda168d8a4a0d7a,1356999428686,7.84,-6.201
535,572513f9ceda168d8a4a0d7b,1356999429192,8.053,-5.845
536,572513f9ceda168d8a4a0d7c,1356999429698,8.489,-6.116
537,572513f9ceda168d8a4a0d7d,1356999430206,8.225,-6.246
538,572513f9ceda168d8a4a0d7e,1356999430712,8.288,-6.214
539,572513f9ceda168d8a4a0d7f,1356999431220,8.355,-5.828
540,572513f9ceda168d8a4a0d80,1356999432230,8.867,-6.333
541,572513f9ceda168d8a4a0d81,1356999431724,8.439,-6.098
542,572513f9ceda168d8a4a0d82,1356999432737,8.495,-5.719
543,572513f9ceda168d8a4a0d83,1356999433241,8.189,-5.971
544,572513f9ceda168d8a4a0d84,1356999433749,7.871,-5.998
545,572513f9ceda168d8a4a0d85,1356999434255,8.972,-6.202
546,572513f9ceda168d8a4a0d86,1356999434759,8.316,-6.334
547,572513f9ceda168d8a4a0d87,1356999435265,8.085,-6.012
548,572513f9ceda168d8a4a0d88,1356999435771,8.534,-5.778
549,572513f9ceda168d8a4a0d89,1356999436277,7.485,-6.251
550,572513f9ceda168d8a4a0d8a,1356999436783,8.134,-5.928
551,572513f9ceda168d8a4a0d8b,1356999437289,7.99,-6.027
552,572513f9ceda168d8a4a0d8c,1356999437795,8.209,-5.87
553,572513f9ceda168d8a4a0d8d,1356999438301,8.34,-6.224
554,572513f9ceda168d8a4a0d8e,1356999438807,8.424,-5.996
555,572513f9ceda168d8a4a0d8f,1356999439313,8.829,-6.125
556,572513f9ceda168d8a4a0d90,1356999439819,8.406,-5.846
557,572513f9ceda168d8a4a0d91,1356999440327,7.338,-6.236
558,572513f9ceda168d8a4a0d92,1356999440833,8.068,-6.078
559,572513f9ceda168d8a4a0d93,1356999441339,8.406,-5.951
560,572513f9ceda168d8a4a0d94,1356999441845,7.38,-6.051
561,572513f9ceda168d8a4a0d95,1356999442352,8.423,-6.906
562,572513f9ceda168d8a4a0d96,1356999442861,8.254,-6.268
563,572513f9ceda168d8a4a0d97,1356999443367,8.741,-6.088
564,572513f9ceda168d8a4a0d98,1356999443873,8.074,-6.197
565,572513f9ceda168d8a4a0d99,1356999444379,7.885,-6.132
566,572513f9ceda168d8a4a0d9a,1356999444883,8.253,-6.159
567,572513f9ceda168d8a4a0d9b,1356999445387,8.333,-5.745
568,572513f9ceda168d8a4a0d9c,1356999445893,8.456,-5.818
569,572513f9ceda168d8a4a0d9d,1356999446399,9.055,-6.531
570,572513f9ceda168d8a4a0d9e,1356999446906,8.366,-5.914
571,572513f9ceda168d8a4a0d9f,1356999447413,7.8,-6.007
572,572513f9ceda168d8a4a0da0,1356999447919,8.172,-6.113
573,572513f9ceda168d8a4a0da1,1356999448425,8.256,-5.637
574,572513f9ceda168d8a4a0da2,1356999448931,8.334,-5.977
575,572513f9ceda168d8a4a0da3,1356999449438,8.279,-6.624
576,572513f9ceda168d8a4a0da4,1356999450448,8.137,-5.889
577,572513f9ceda168d8a4a0da5,1356999449942,8.346,-6.839
578,572513f9ceda168d8a4a0da6,1356999450954,7.967,-6.632
579,572513f9ceda168d8a4a0da7,1356999451461,8.156,-6.559
580,572513f9ceda168d8a4a0da8,1356999451965,8.409,-6.01
581,572513f9ceda168d8a4a0da9,1356999452471,8.125,-6.052
582,572513f9ceda168d8a4a0daa,1356999452977,8.27,-5.97
583,572513f9ceda168d8a4a0dab,1356999453483,8.226,-6.434
584,572513f9ceda168d8a4a0dac,1356999453989,8.13,-6.226
585,572513f9ceda168d8a4a0dad,1356999454496,8.504,-6.179
586,572513f9ceda168d8a4a0dae,1356999455000,8.047,-5.736
587,572513f9ceda168d8a4a0daf,1356999455506,8.23,-6.271
588,572513f9ceda168d8a4a0db0,1356999456010,8.212,-6.15
589,572513f9ceda168d8a4a0db1,1356999456516,7.775,-6.196
590,572513f9ceda168d8a4a0db2,1356999457028,8.31,-6.078
591,572513f9ceda168d8a4a0db3,1356999457540,7.542,-6.32
592,572513f9ceda168d8a4a0db4,1356999458046,8.412,-5.697
593,572513f9ceda168d8a4a0db5,1356999458552,8.219,-6.351
594,572513f9ceda168d8a4a0db6,1356999459058,8.077,-5.984
595,572513f9ceda168d8a4a0db7,1356999459564,8.447,-5.883
596,572513f9ceda168d8a4a0db8,1356999460067,8.254,-6.002
597,572513f9ceda168d8a4a0db9,1356999460572,8.029,-6.194
598,572513f9ceda168d8a4a0dba,1356999461078,8.516,-6.381
599,572513f9ceda168d8a4a0dbb,1356999461585,8.007,-5.906
600,572513f9ceda168d8a4a0dbc,1356999462091,7.653,-5.974
601,572513f9ceda168d8a4a0dbd,1356999462596,8.422,-6.112
602,572513f9ceda168d8a4a0dbe,1356999463100,8.602,-5.951
603,572513f9ceda168d8a4a0dbf,1356999463606,8.182,-6.391
604,572513f9ceda168d8a4a0dc0,1356999464112,7.98,-6.156
605,572513f9ceda168d8a4a0dc1,1356999464618,8.526,-5.914
606,572513f9ceda168d8a4a0dc2,1356999465122,8.061,-5.744
607,572513f9ceda168d8a4a0dc3,1356999465628,8.07,-6.569
608,572513f9ceda168d8a4a0dc4,1356999466134,8.347,-6.445
609,572513f9ceda168d8a4a0dc5,1356999466640,8.195,-5.746
610,572513f9ceda168d8a4a0dc6,1356999467146,8.173,-5.654
611,572513f9ceda168d8a4a0dc7,1356999467652,7.763,-5.109
612,572513f9ceda168d8a4a0dc8,1356999468157,8.43,-5.819
613,572513f9ceda168d8a4a0dc9,1356999468661,8.382,-5.812
614,572513f9ceda168d8a4a0dca,1356999469166,8.364,-6.08
615,572513f9ceda168d8a4a0dcb,1356999469672,7.838,-6.243
616,572513f9ceda168d8a4a0dcc,1356999470178,8.008,-6.413
617,572513f9ceda168d8a4a0dcd,1356999470682,8.705,-5.825
618,572513f9ceda168d8a4a0dce,1356999471186,8.492,-7.164
619,572513f9ceda168d8a4a0dcf,1356999471692,7.769,-6.856
620,572513f9ceda168d8a4a0dd0,1356999472198,8.527,-6.428
621,572513f9ceda168d8a4a0dd1,1356999472704,8.734,-6.262
622,572513f9ceda168d8a4a0dd2,1356999473208,6.894,-6.818
623,572513f9ceda168d8a4a0dd3,1356999473714,8.078,-5.96
624,572513f9ceda168d8a4a0dd4,1356999474220,8.06,-6.026
625,572513f9ceda168d8a4a0dd5,1356999474726,8.127,-5.787
626,572513f9ceda168d8a4a0dd6,1356999475233,8.299,-5.87
627,572513f9ceda168d8a4a0dd7,1356999475737,8.32,-6.05
628,572513f9ceda168d8a4a0dd8,1356999476243,7.992,-6.477
629,572513f9ceda168d8a4a0dd9,1356999476749,7.963,-5.427
630,572513f9ceda168d8a4a0dda,1356999477255,8.568,-6.068
631,572513f9ceda168d8a4a0ddb,1356999477759,8.092,-5.528
632,572513f9ceda168d8a4a0ddc,1356999478263,8.237,-6.312
633,572513f9ceda168d8a4a0ddd,1356999478768,8.153,-5.923
634,572513f9ceda168d8a4a0dde,1356999479272,8.265,-6.031
635,572513f9ceda168d8a4a0ddf,1356999479776,8.57,-6.218
636,572513f9ceda168d8a4a0de0,1356999480279,8.19,-5.578
637,572513f9ceda168d8a4a0de1,1356999480785,8.08,-6.316
638,572513f9ceda168d8a4a0de2,1356999481289,8.318,-5.942
639,572513f9ceda168d8a4a0de3,1356999481795,8.361,-6.666
640,572513f9ceda168d8a4a0de4,1356999482299,8.107,-6.575
641,572513f9ceda168d8a4a0de5,1356999482803,7.64,-6.088
642,572513f9ceda168d8a4a0de6,1356999483306,8.52,-6.023
643,572513f9ceda168d8a4a0de7,1356999483811,8.598,-5.925
644,572513f9ceda168d8a4a0de8,1356999484316,8.163,-6.339
645,572513f9ceda168d8a4a0de9,1356999484820,8.118,-5.986
646,572513f9ceda168d8a4a0dea,1356999485326,8.005,-6.234
647,572513f9ceda168d8a4a0deb,1356999485830,7.889,-6.376
648,572513f9ceda168d8a4a0dec,1356999486334,8.851,-5.744
649,572513f9ceda168d8a4a0ded,1356999486837,9.077,-5.985
650,572513f9ceda168d8a4a0dee,1356999487342,7.43,-6.125
651,572513f9ceda168d8a4a0def,1356999487846,7.903,-6.344
652,572513f9ceda168d8a4a0df0,1356999488353,8.112,-5.981
653,572513f9ceda168d8a4a0df1,1356999488858,8.321,-6.227
654,572513f9ceda168d8a4a0df2,1356999489364,8.283,-5.869
655,572513f9ceda168d8a4a0df3,1356999489870,7.775,-6.216
656,572513f9ceda168d8a4a0df4,1356999490377,8.033,-6.117
657,572513f9ceda168d8a4a0df5,1356999490883,8.198,-5.158
658,572513f9ceda168d8a4a0df6,1356999491387,8.151,-6.953
659,572513f9ceda168d8a4a0df7,1356999491893,8.161,-6.328
660,572513f9ceda168d8a4a0df8,1356999492397,8.065,-7.328
661,572513f9ceda168d8a4a0df9,1356999492903,7.888,-5.73
662,572513f9ceda168d8a4a0dfa,1356999493409,7.916,-6.732
663,572513f9ceda168d8a4a0dfb,1356999493915,8.052,-6.55
664,572513f9ceda168d8a4a0dfc,1356999494419,8.314,-6.287
665,572513f9ceda168d8a4a0dfd,1356999494925,7.987,-6.911
666,572513f9ceda168d8a4a0dfe,1356999495432,8.305,-6.338
667,572513f9ceda168d8a4a0dff,1356999495936,8.556,-6.471
668,572513f9ceda168d8a4a0e00,1356999496440,7.941,-6.59
669,572513f9ceda168d8a4a0e01,1356999496946,8.507,-6.317
670,572513f9ceda168d8a4a0e02,1356999497450,8.285,-6.825
671,572513f9ceda168d8a4a0e03,1356999497958,8.567,-6.223
672,572513f9ceda168d8a4a0e04,1356999498462,8.442,-6.771
673,572513f9ceda168d8a4a0e05,1356999498968,8.577,-5.964
674,572513f9ceda168d8a4a0e06,1356999499474,8.063,-6.226
675,572513f9ceda168d8a4a0e07,1356999499980,8.316,-6.306
676,572513f9ceda168d8a4a0e08,1356999500486,8.246,-5.782
677,572513f9ceda168d8a4a0e09,1356999500992,8.69,-6.571
678,572513f9ceda168d8a4a0e0a,1356999501496,7.999,-5.668
679,572513f9ceda168d8a4a0e0b,1356999502000,8.378,-6.363
680,572513f9ceda168d8a4a0e0c,1356999502504,8.028,-6.409
681,572513f9ceda168d8a4a0e0d,1356999503010,8.389,-6.383
682,572513f9ceda168d8a4a0e0e,1356999503516,8.253,-6.109
683,572513f9ceda168d8a4a0e0f,1356999504020,7.621,-5.55
684,572513f9ceda168d8a4a0e10,1356999504526,8.387,-6.081
685,572513f9ceda168d8a4a0e11,1356999505032,8.411,-5.961
686,572513f9ceda168d8a4a0e12,1356999505538,7.99,-6.195
687,572513f9ceda168d8a4a0e13,1356999506044,8.164,-6.096
688,572513f9ceda168d8a4a0e14,1356999506550,8.143,-6.322
689,572513f9ceda168d8a4a0e15,1356999507054,8.233,-6.541
690,572513f9ceda168d8a4a0e16,1356999507560,8.097,-5.717
691,572513f9ceda168d8a4a0e17,1356999508066,8.184,-6.261
692,572513f9ceda168d8a4a0e18,1356999508571,6.528,-6.048
693,572513f9ceda168d8a4a0e19,1356999509077,8.412,-6.335
694,572513f9ceda168d8a4a0e1a,1356999509583,8.08,-5.652
695,572513f9ceda168d8a4a0e1b,1356999510089,8.025,-5.801
696,572513f9ceda168d8a4a0e1c,1356999510593,7.952,-6.323
697,572513f9ceda168d8a4a0e1d,1356999511099,8.466,-6.104
698,572513f9ceda168d8a4a0e1e,1356999511605,8.246,-6.189
699,572513f9ceda168d8a4a0e1f,1356999512110,8.113,-6.029
700,572513f9ceda168d8a4a0e20,1356999512614,8.095,-6.372
701,572513f9ceda168d8a4a0e21,1356999745393,8.437,-6.159
702,572513f9ceda168d8a4a0e22,1356999745914,7.824,-5.781
703,572513f9ceda168d8a4a0e23,1356999746425,8.457,-6.487
704,572513f9ceda168d8a4a0e24,1356999746931,8.352,-6.418
705,572513f9ceda168d8a4a0e25,1356999747437,8.077,-5.862
706,572513f9ceda168d8a4a0e26,1356999748456,8.11,-6.234
707,572513f9ceda168d8a4a0e27,1356999747947,8.303,-5.974
708,572513f9ceda168d8a4a0e28,1356999748962,8.151,-6.205
709,572513f9ceda168d8a4a0e29,1356999749470,7.969,-5.824
710,572513f9ceda168d8a4a0e2a,1356999749978,8.337,-6.2
711,572513f9ceda168d8a4a0e2b,1356999750484,8.348,-6.363
712,572513f9ceda168d8a4a0e2c,1356999750991,8.185,-6.176
713,572513f9ceda168d8a4a0e2d,1356999751497,7.95,-6.095
714,572513f9ceda168d8a4a0e2e,1356999752006,8.202,-6.006
715,572513f9ceda168d8a4a0e2f,1356999752512,8.557,-5.986
716,572513f9ceda168d8a4a0e30,1356999753022,8.146,-5.723
717,572513f9ceda168d8a4a0e31,1356999753528,8.187,-5.99
718,572513f9ceda168d8a4a0e32,1356999754035,7.785,-6.118
719,572513f9ceda168d8a4a0e33,1356999754542,8.551,-6.238
720,572513f9ceda168d8a4a0e34,1356999755048,7.967,-6.057
721,572513f9ceda168d8a4a0e35,1356999755555,8.107,-6.042
722,572513f9ceda168d8a4a0e36,1356999756060,7.915,-5.982
723,572513f9ceda168d8a4a0e37,1356999756566,8.285,-5.842
724,572513f9ceda168d8a4a0e38,1356999757072,7.473,-6.227
725,572513f9ceda168d8a4a0e39,1356999757578,8.333,-6.211
726,572513f9ceda168d8a4a0e3a,1356999758084,8.371,-5.791
727,572513f9ceda168d8a4a0e3b,1356999758590,8.141,-6.52
728,572513f9ceda168d8a4a0e3c,1356999759096,8.155,-6.092
729,572513f9ceda168d8a4a0e3d,1356999759602,8.202,-6.07
730,572513f9ceda168d8a4a0e3e,1356999760108,7.939,-6.194
731,572513f9ceda168d8a4a0e3f,1356999760615,8.02,-6.409
732,572513f9ceda168d8a4a0e40,1356999761121,8.065,-6.257
733,572513f9ceda168d8a4a0e41,1356999761633,7.966,-6.574
734,572513f9ceda168d8a4a0e42,1356999762139,8.244,-6.094
735,572513f9ceda168d8a4a0e43,1356999762645,8.38,-6.106
736,572513f9ceda168d8a4a0e44,1356999763151,7.962,-6.01
737,572513f9ceda168d8a4a0e45,1356999763657,8.657,-5.773
738,572513f9ceda168d8a4a0e46,1356999764161,8.062,-6.175
739,572513f9ceda168d8a4a0e47,1356999764667,8.059,-6.388
740,572513f9ceda168d8a4a0e48,1356999765173,8.306,-6.397
741,572513f9ceda168d8a4a0e49,1356999765677,8.18,-6.004
742,572513f9ceda168d8a4a0e4a,1356999766183,8.16,-6.296
743,572513f9ceda168d8a4a0e4b,1356999766689,8.211,-5.976
744,572513f9ceda168d8a4a0e4c,1356999767195,8.329,-5.949
745,572513f9ceda168d8a4a0e4d,1356999767701,8.383,-6.158
746,572513f9ceda168d8a4a0e4e,1356999768207,8.123,-6.13
747,572513f9ceda168d8a4a0e4f,1356999768713,7.439,-5.977
748,572513f9ceda168d8a4a0e50,1356999769219,7.812,-5.962
749,572513f9ceda168d8a4a0e51,1356999769725,8.561,-6.077
750,572513f9ceda168d8a4a0e52,1356999770231,8.16,-6.24
751,572513f9ceda168d8a4a0e53,1356999770737,8.135,-6.172
752,572513f9ceda168d8a4a0e54,1356999771243,8.147,-5.627
753,572513f9ceda168d8a4a0e55,1356999771749,8.001,-6.344
754,572513f9ceda168d8a4a0e56,1356999772255,8.281,-6.201
755,572513f9ceda168d8a4a0e57,1356999772762,8.269,-6.163
756,572513f9ceda168d8a4a0e58,1356999773267,8.172,-6.135
757,572513f9ceda168d8a4a0e59,1356999773774,8.293,-6.121
758,572513f9ceda168d8a4a0e5a,1356999774279,8.251,-5.992
759,572513f9ceda168d8a4a0e5b,1356999774785,7.385,-6.101
760,572513f9ceda168d8a4a0e5c,1356999775290,8.362,-5.973
761,572513f9ceda168d8a4a0e5d,1356999775796,8.274,-6.228
762,572513f9ceda168d8a4a0e5e,1356999776302,7.821,-6.322
763,572513f9ceda168d8a4a0e5f,1356999776808,8.119,-6.192
764,572513f9ceda168d8a4a0e60,1356999777314,7.879,-6.285
765,572513f9ceda168d8a4a0e61,1356999777821,8.333,-5.987
766,572513f9ceda168d8a4a0e62,1356999778328,7.328,-6.279
767,572513f9ceda168d8a4a0e63,1356999778836,8.373,-6.187
768,572513f9ceda168d8a4a0e64,1356999779340,7.646,-6.07
769,572513f9ceda168d8a4a0e65,1356999779846,8.111,-6.147
770,572513f9ceda168d8a4a0e66,1356999780352,7.753,-5.428
771,572513f9ceda168d8a4a0e67,1356999780858,8.047,-5.865
772,572513f9ceda168d8a4a0e68,1356999781365,8.294,-5.945
773,572513f9ceda168d8a4a0e69,1356999781870,8.599,-6.178
774,572513f9ceda168d8a4a0e6a,1356999782380,8.318,-6.475
775,572513f9ceda168d8a4a0e6b,1356999782886,8.096,-6.449
776,572513f9ceda168d8a4a0e6c,1356999783392,8.066,-5.637
777,572513f9ceda168d8a4a0e6d,1356999783898,8.101,-6.01
778,572513f9ceda168d8a4a0e6e,1356999784404,8.236,-5.787
779,572513f9ceda168d8a4a0e6f,1356999784910,8.314,-5.838
780,572513f9ceda168d8a4a0e70,1356999785422,8.226,-6.113
781,572513f9ceda168d8a4a0e71,1356999785928,8.222,-6.157
782,572513f9ceda168d8a4a0e72,1356999786432,8.266,-6.204
783,572513f9ceda168d8a4a0e73,1356999786936,8.42,-6.226
784,572513f9ceda168d8a4a0e74,1356999787442,8.139,-7.237
785,572513f9ceda168d8a4a0e75,1356999787948,8.296,-6.299
786,572513f9ceda168d8a4a0e76,1356999788454,9.175,-5.968
787,572513f9ceda168d8a4a0e77,1356999788958,8.407,-6.075
788,572513f9ceda168d8a4a0e78,1356999789464,8.261,-5.985
789,572513f9ceda168d8a4a0e79,1356999789970,8.508,-5.684
790,572513f9ceda168d8a4a0e7a,1356999790476,8.246,-6.168
791,572513f9ceda168d8a4a0e7b,1356999790981,8.554,-6.107
792,572513f9ceda168d8a4a0e7c,1356999791485,8.299,-5.747
793,572513f9ceda168d8a4a0e7d,1356999791991,8.389,-6.006
794,572513f9ceda168d8a4a0e7e,1356999792499,8.027,-5.857
795,572513f9ceda168d8a4a0e7f,1356999793005,8.022,-6.444
796,572513f9ceda168d8a4a0e80,1356999793512,8.32,-6.398
797,572513f9ceda168d8a4a0e81,1356999794016,8.501,-6.254
798,572513f9ceda168d8a4a0e82,1356999794522,7.497,-6.23
799,572513f9ceda168d8a4a0e83,1356999795028,8.199,-6.22
800,572513f9ceda168d8a4a0e84,1356999795534,8.489,-5.677
801,572513f9ceda168d8a4a0e85,1356999796040,7.913,-5.809
802,572513f9ceda168d8a4a0e86,1356999796546,7.972,-6.049
